OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
639abe8f-553e-4d45-b256-64172edcd543,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
639abe8f-553e-4d45-b256-64172edcd543,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
639abe8f-553e-4d45-b256-64172edcd543,4,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
6c5f0301-7cdb-402b-9615-c2306576c9dd,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
6c5f0301-7cdb-402b-9615-c2306576c9dd,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
6c5f0301-7cdb-402b-9615-c2306576c9dd,3,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
7b34142a-0837-4916-9110-09986838e87b,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
7b34142a-0837-4916-9110-09986838e87b,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
7b34142a-0837-4916-9110-09986838e87b,3,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
7b34142a-0837-4916-9110-09986838e87b,4,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
f0b174da-2b5a-4b37-ba78-77269b445c66,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
f0b174da-2b5a-4b37-ba78-77269b445c66,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
6ef9c7ce-eb27-48da-b7c4-15a1853f815e,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
0f84b1e8-0cbf-476c-8ee6-71345eab5280,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
0f84b1e8-0cbf-476c-8ee6-71345eab5280,2,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
0f84b1e8-0cbf-476c-8ee6-71345eab5280,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
a8343f4c-1baa-441b-8510-760cabce9b98,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
a8343f4c-1baa-441b-8510-760cabce9b98,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
40b02867-e51a-4776-88aa-2555f7d29ce8,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
40b02867-e51a-4776-88aa-2555f7d29ce8,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
6dc9b3dd-1a58-4352-9ee7-a19cd7bab64a,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
45b3426c-9f45-467a-bd7e-93f91ef5e0ee,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
45b3426c-9f45-467a-bd7e-93f91ef5e0ee,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
45b3426c-9f45-467a-bd7e-93f91ef5e0ee,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
45b3426c-9f45-467a-bd7e-93f91ef5e0ee,4,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
e55b8c1c-5e7f-4beb-b9de-a71609c8686c,1,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
45401d25-2b4a-4797-aecf-3d8395c60c8c,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
45401d25-2b4a-4797-aecf-3d8395c60c8c,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
45401d25-2b4a-4797-aecf-3d8395c60c8c,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
111c49e9-8360-4581-af3a-2982564dc371,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
c3bb8eec-c767-4f90-8159-fc64607d0664,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
c3bb8eec-c767-4f90-8159-fc64607d0664,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
10fd126e-e413-460f-b0bf-79863ecca197,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
12dba252-161e-439f-b88e-175f181dd3a3,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
12dba252-161e-439f-b88e-175f181dd3a3,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
42253808-2566-46ce-95a8-fbc35ac2ef8e,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
42253808-2566-46ce-95a8-fbc35ac2ef8e,2,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
42253808-2566-46ce-95a8-fbc35ac2ef8e,3,1581,LED Headlamp - Rechargeable,1,74.99,74.99,0.0,6.56
7fdbbaae-67f6-4f32-a67b-7d6701162106,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
7fdbbaae-67f6-4f32-a67b-7d6701162106,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
7fdbbaae-67f6-4f32-a67b-7d6701162106,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
9887a01a-aa27-48f6-8e7f-d3b1e409efc6,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
9887a01a-aa27-48f6-8e7f-d3b1e409efc6,2,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
9887a01a-aa27-48f6-8e7f-d3b1e409efc6,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
9887a01a-aa27-48f6-8e7f-d3b1e409efc6,4,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
3cdcd605-ebdd-42e6-9d01-18b2faa0d50f,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
24885b38-3d0a-48d8-92a5-f86d862b8c24,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
24885b38-3d0a-48d8-92a5-f86d862b8c24,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
24885b38-3d0a-48d8-92a5-f86d862b8c24,3,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
24885b38-3d0a-48d8-92a5-f86d862b8c24,4,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
d594d297-1d3d-4ad4-b6ec-7bfc741583ff,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
d594d297-1d3d-4ad4-b6ec-7bfc741583ff,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
b8fbeb7e-46a1-4a2d-91a5-3411ab0a65aa,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
b8fbeb7e-46a1-4a2d-91a5-3411ab0a65aa,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
b8fbeb7e-46a1-4a2d-91a5-3411ab0a65aa,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
c1f884e4-1f0c-41c4-87b2-ca553a39f553,1,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
0703f199-baad-4c6f-99b1-66cfbac79f85,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
813f5d50-1c61-483b-a174-1346a613a3f7,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
31633b22-b0d3-462b-9a2e-4aae927ff626,1,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
31633b22-b0d3-462b-9a2e-4aae927ff626,2,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
31633b22-b0d3-462b-9a2e-4aae927ff626,3,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
31633b22-b0d3-462b-9a2e-4aae927ff626,4,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
4eb5af38-c843-4715-988d-a675dad850a8,1,1532,TrailBlaze Hiking Pants,4,107.99,431.96,0.0,37.8
4eb5af38-c843-4715-988d-a675dad850a8,2,1522,SummitClimber Backpack,2,263.99,527.98,0.0,46.2
4eb5af38-c843-4715-988d-a675dad850a8,3,1511,Alpine Explorer Tent,1,539.99,539.99,0.0,47.25
4eb5af38-c843-4715-988d-a675dad850a8,4,1563,CompactCook Camping Stove,4,113.99,455.96,0.0,39.9
291340c7-b436-4672-9d56-70685bb589ac,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
eccd71ef-7c78-4b91-ae65-cfd7fc2ed53c,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
aae3b82b-884c-4a10-bbdd-6db03bc17666,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
aae3b82b-884c-4a10-bbdd-6db03bc17666,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
aae3b82b-884c-4a10-bbdd-6db03bc17666,3,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
86438b9e-de8d-4249-b02d-6bc85e728dc2,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
86438b9e-de8d-4249-b02d-6bc85e728dc2,2,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
86438b9e-de8d-4249-b02d-6bc85e728dc2,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
86438b9e-de8d-4249-b02d-6bc85e728dc2,4,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
eb53df52-8e40-4a64-8783-b390750a49ba,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
eb53df52-8e40-4a64-8783-b390750a49ba,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
6dd30e33-fb26-41ba-9c1b-19f6628185bb,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
6dd30e33-fb26-41ba-9c1b-19f6628185bb,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
6dd30e33-fb26-41ba-9c1b-19f6628185bb,3,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
6dd30e33-fb26-41ba-9c1b-19f6628185bb,4,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
02fe914c-1a81-4b7b-98de-40d1a31a0558,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
02fe914c-1a81-4b7b-98de-40d1a31a0558,2,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
02fe914c-1a81-4b7b-98de-40d1a31a0558,3,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
02fe914c-1a81-4b7b-98de-40d1a31a0558,4,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
38ead7e8-dc1f-415f-8657-f10db632490b,1,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
38ead7e8-dc1f-415f-8657-f10db632490b,2,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
38ead7e8-dc1f-415f-8657-f10db632490b,3,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
db63ead4-be41-4734-8897-ff1b213bdd12,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
db63ead4-be41-4734-8897-ff1b213bdd12,2,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
db63ead4-be41-4734-8897-ff1b213bdd12,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
db63ead4-be41-4734-8897-ff1b213bdd12,4,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
bb87f323-7ddd-4c38-92d1-54478aca2e82,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
ca80aa03-c65c-445c-9db4-33b4a1e353e5,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
ca80aa03-c65c-445c-9db4-33b4a1e353e5,2,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
ca80aa03-c65c-445c-9db4-33b4a1e353e5,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
ca80aa03-c65c-445c-9db4-33b4a1e353e5,4,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
789b15f9-552e-4f26-bbed-58bfa3bc16b0,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
789b15f9-552e-4f26-bbed-58bfa3bc16b0,2,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
789b15f9-552e-4f26-bbed-58bfa3bc16b0,3,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
789b15f9-552e-4f26-bbed-58bfa3bc16b0,4,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
247c1ae6-24b4-456b-9beb-aaa011abbf33,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
247c1ae6-24b4-456b-9beb-aaa011abbf33,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
dbfb64fa-2c29-46e8-a157-fae13184d54c,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
cdbcb65b-5536-42e3-8ee9-7d95b959d151,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
cdbcb65b-5536-42e3-8ee9-7d95b959d151,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
cdbcb65b-5536-42e3-8ee9-7d95b959d151,3,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
cdbcb65b-5536-42e3-8ee9-7d95b959d151,4,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
f11f3886-55aa-4768-8bfa-9ef27dd85c77,1,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
f11f3886-55aa-4768-8bfa-9ef27dd85c77,2,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
f11f3886-55aa-4768-8bfa-9ef27dd85c77,3,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
f11f3886-55aa-4768-8bfa-9ef27dd85c77,4,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
cdd9896e-7bc1-4300-9da4-0351f5a62759,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
cdd9896e-7bc1-4300-9da4-0351f5a62759,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
cdd9896e-7bc1-4300-9da4-0351f5a62759,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
cdd9896e-7bc1-4300-9da4-0351f5a62759,4,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
f8269bee-614a-453c-882b-7bf19ecf1b4f,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
f8269bee-614a-453c-882b-7bf19ecf1b4f,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
f8269bee-614a-453c-882b-7bf19ecf1b4f,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
c2c5c747-07dd-4fab-a0b6-ff2416dc9b10,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
88a9e894-77d7-444b-90d1-7d72d60373da,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
88a9e894-77d7-444b-90d1-7d72d60373da,2,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
88a9e894-77d7-444b-90d1-7d72d60373da,3,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
1e794803-7231-41b2-916e-5319f92cedef,1,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
8699ae48-b7c5-4d2e-88d4-af12c6124ccc,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
bca05ec6-6349-42fb-aec1-4f0ad5ae4738,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
bca05ec6-6349-42fb-aec1-4f0ad5ae4738,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
45560d37-8cd0-444a-940f-5f91af588632,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
45560d37-8cd0-444a-940f-5f91af588632,2,1561,EcoFire Camping Stove,2,124.99,249.98,0.0,21.87
9b218dcc-1716-4a58-bcb0-52de7ee7f791,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
9b218dcc-1716-4a58-bcb0-52de7ee7f791,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
9b218dcc-1716-4a58-bcb0-52de7ee7f791,3,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
a5ceeba3-63fc-4e3e-8f53-06995baaf6c1,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
8bd23875-3908-4581-bcef-de301088553c,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
8bd23875-3908-4581-bcef-de301088553c,2,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
8bd23875-3908-4581-bcef-de301088553c,3,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
8bd23875-3908-4581-bcef-de301088553c,4,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
a0566c70-c49f-4648-82eb-cc2c1a50c75e,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
8fb50cf1-2ff1-44df-a913-9c1b9ebf8391,1,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
8fb50cf1-2ff1-44df-a913-9c1b9ebf8391,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
8fb50cf1-2ff1-44df-a913-9c1b9ebf8391,3,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
8fb50cf1-2ff1-44df-a913-9c1b9ebf8391,4,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
781de9f8-289e-4da2-a3a9-c733b12b620a,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
d28a727d-57a1-4bf9-814e-efcf8629d604,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
d28a727d-57a1-4bf9-814e-efcf8629d604,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
303bcf8a-78f6-4a62-ba40-3bdad00e239a,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
303bcf8a-78f6-4a62-ba40-3bdad00e239a,2,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
303bcf8a-78f6-4a62-ba40-3bdad00e239a,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
303bcf8a-78f6-4a62-ba40-3bdad00e239a,4,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
8038b4b3-02ac-42e0-a5ca-bf8cb6187c1b,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
968042d1-0034-41a7-9bf8-afc84ab93981,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
968042d1-0034-41a7-9bf8-afc84ab93981,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
968042d1-0034-41a7-9bf8-afc84ab93981,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
968042d1-0034-41a7-9bf8-afc84ab93981,4,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
9a0800c4-e3b6-4d91-a08a-6a6b5510e09c,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
9a0800c4-e3b6-4d91-a08a-6a6b5510e09c,2,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
9a0800c4-e3b6-4d91-a08a-6a6b5510e09c,3,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
9a0800c4-e3b6-4d91-a08a-6a6b5510e09c,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
2a0a31f2-ef16-4a24-89b9-91e53bbaa59d,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
2a0a31f2-ef16-4a24-89b9-91e53bbaa59d,2,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
2a0a31f2-ef16-4a24-89b9-91e53bbaa59d,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
1cfbc74e-8e31-48bc-b7f5-df0b46c81177,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
1cfbc74e-8e31-48bc-b7f5-df0b46c81177,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
1cfbc74e-8e31-48bc-b7f5-df0b46c81177,3,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
fac6b127-23d8-40a1-9b92-d5ef8333dd34,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
65f45a13-3ecc-4e0c-a893-9bab7a6af357,1,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
65f45a13-3ecc-4e0c-a893-9bab7a6af357,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
65f45a13-3ecc-4e0c-a893-9bab7a6af357,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
8af52cf6-f2e3-4b5b-84c3-d3f8091a506d,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
8af52cf6-f2e3-4b5b-84c3-d3f8091a506d,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
8af52cf6-f2e3-4b5b-84c3-d3f8091a506d,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
6f6cdc9e-a136-49c1-84dd-0ad103968ca1,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
6f6cdc9e-a136-49c1-84dd-0ad103968ca1,2,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
6f6cdc9e-a136-49c1-84dd-0ad103968ca1,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
06451874-7bc4-439c-9e92-60533007b065,1,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
06451874-7bc4-439c-9e92-60533007b065,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
12918106-2e8e-4951-a6f5-f37f8daf111d,1,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
12918106-2e8e-4951-a6f5-f37f8daf111d,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
4ff09bd9-ff18-4372-9889-93635f1abcbf,1,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
4ff09bd9-ff18-4372-9889-93635f1abcbf,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
4ff09bd9-ff18-4372-9889-93635f1abcbf,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
4ff09bd9-ff18-4372-9889-93635f1abcbf,4,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
ccafb60c-2027-4295-b5b8-cb79cbf9ef60,1,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
ccafb60c-2027-4295-b5b8-cb79cbf9ef60,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
ccafb60c-2027-4295-b5b8-cb79cbf9ef60,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
be3ff32c-a3d8-4fc4-94eb-354f3744021f,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
be3ff32c-a3d8-4fc4-94eb-354f3744021f,2,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
34df6f15-a01c-4688-ae8e-6fa75fb98cbd,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
34df6f15-a01c-4688-ae8e-6fa75fb98cbd,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
34df6f15-a01c-4688-ae8e-6fa75fb98cbd,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
34df6f15-a01c-4688-ae8e-6fa75fb98cbd,4,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
2d8e673a-5172-4a9c-99a2-87f63abe231b,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
2d8e673a-5172-4a9c-99a2-87f63abe231b,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
2d8e673a-5172-4a9c-99a2-87f63abe231b,3,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
f025d619-6e12-4d83-9e31-033265caf932,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
f025d619-6e12-4d83-9e31-033265caf932,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
9ba98ec7-3f78-4ebe-9e60-dd1d75d14014,1,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
9ba98ec7-3f78-4ebe-9e60-dd1d75d14014,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
9ba98ec7-3f78-4ebe-9e60-dd1d75d14014,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
0564afd5-edb2-4e31-a73b-416cfcdd6942,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
0564afd5-edb2-4e31-a73b-416cfcdd6942,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
0564afd5-edb2-4e31-a73b-416cfcdd6942,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
0564afd5-edb2-4e31-a73b-416cfcdd6942,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
817c68e9-1d3e-4371-8bf3-417ec0cc91c2,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
817c68e9-1d3e-4371-8bf3-417ec0cc91c2,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
817c68e9-1d3e-4371-8bf3-417ec0cc91c2,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
cd1b452b-b8d7-49d1-b851-c285548b73c2,1,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
cd1b452b-b8d7-49d1-b851-c285548b73c2,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
cd1b452b-b8d7-49d1-b851-c285548b73c2,3,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
2e55671f-7c72-4a91-bdcf-7e98780326fb,1,1572,MountainDream Sleeping Bag,2,289.99,579.98,0.0,50.75
2e55671f-7c72-4a91-bdcf-7e98780326fb,2,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
ba76b9b5-bfa4-4b21-8b6b-e7a0dd7734da,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
ba76b9b5-bfa4-4b21-8b6b-e7a0dd7734da,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
ba76b9b5-bfa4-4b21-8b6b-e7a0dd7734da,3,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
ba76b9b5-bfa4-4b21-8b6b-e7a0dd7734da,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
4b6adfdd-08d6-423c-97d2-266adea88737,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
4b6adfdd-08d6-423c-97d2-266adea88737,2,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
4b6adfdd-08d6-423c-97d2-266adea88737,3,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
4b6adfdd-08d6-423c-97d2-266adea88737,4,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
5c41f721-0f30-4f33-8995-33487b259de7,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
1d1f55c8-3557-42e4-98ed-7e870574c52d,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
